wiki_movie_id,freebase_movie_id,movie_name,movie_release_date,movie_box_office_revenue,movie_runtime,movie_languages,movie_countries,movie_genres,release_year,revenue,budget,imdb_id,combined_revenue,release_month,release_day,primaryTitle,startYear,averageRating,numVotes,director,inflated_revenue,inflated_budget
14268823,/m/03czr8g,"Westward Ho, The Wagons!",1956-12-20,2750000.0,90.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/0hfjk', 'Western')]",1956.0,,,,2750000.0,12.0,20.0,,,0.0,0.0,Unknown,24280308.093194354,
2651130,/m/07vf5c,Evita,1996-12-14,141047179.0,135.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/04t36', 'Musical'), ('/m/017fp', 'Biography'), ('/m/07s9rl0', 'Drama')]",1996.0,141047179.0,55000000.0,tt0116250,141047179.0,12.0,14.0,Evita,1996.0,6.3,38013.0,Alan Parker,215826163.83880246,84159350.75974923
8141252,/m/026t2z7,Sharky's Machine,1981-12-18,35856053.0,122.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/01jfsb', 'Thriller'), ('/m/03btsm8', 'Action/Adventure'), ('/m/0gw5w78', 'Gangster Film'), ('/m/0cq22f9', 'Action Thrillers'), ('/m/07s9rl0', 'Drama'), ('/m/0c3351', 'Suspense'), ('/m/02wtdps', 'Crime Thriller'), ('/m/02kdv5l', 'Action')]",1981.0,35610100.0,,tt0083064,35856053.0,12.0,18.0,Sharky's Machine,1981.0,6.3,6874.0,Burt Reynolds,94646243.47956924,
8847160,/m/027lvw8,Million Dollar Mystery,1987-06-12,989033.0,94.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/01jfsb', 'Thriller'), ('/m/01z4y', 'Comedy')]",1987.0,,,tt0093539,989033.0,6.0,12.0,Million Dollar Mystery,1987.0,5.1,580.0,Richard Fleischer,2089108.9819127244,
28826121,/m/0ddhlx3,The Wildest Dream,2010-01-09,873594.0,94.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/01z02hx', 'Sports'), ('/m/03g3w', 'History'), ('/m/017fp', 'Biography'), ('/m/0jtdp', 'Documentary')]",2010.0,,,tt1509276,873594.0,1.0,9.0,The Wildest Dream,2010.0,7.2,2752.0,Anthony Geffen,961538.7860292447,
501340,/m/02hxhz,Big Daddy,1999-06-25,234801895.0,94.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/0hqxf', 'Family Film'), ('/m/02h8pkk', 'Family Drama'), ('/m/07s9rl0', 'Drama'), ('/m/01z4y', 'Comedy'), ('/m/09q17', 'Slapstick')]",1999.0,234801895.0,34200000.0,tt0142342,234801895.0,6.0,25.0,Big Daddy,1999.0,6.4,238842.0,Dennis Dugan,338310896.2744359,49276572.71499324
32486389,/m/0g4fnsc,Dark Tide,2011-01-01,432274.0,,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/01jfsb', 'Thriller')]",2011.0,,,,432274.0,1.0,1.0,,,0.0,0.0,Unknown,461230.7385196738,
725892,/m/035zr0,Young Adam,2003-09-04,2561820.0,97.0,"[('/m/02h40lc', 'English Language')]","[('/m/0f8l9c', 'France'), ('/m/07ssc', 'United Kingdom')]","[('/m/0lsxr', 'Crime Fiction'), ('/m/01jfsb', 'Thriller'), ('/m/0hj3n16', 'Erotic Drama'), ('/m/02n4kr', 'Mystery'), ('/m/04xvlr', 'Period piece'), ('/m/07s9rl0', 'Drama'), ('/m/060__y', 'Film adaptation'), ('/m/02wtdps', 'Crime Thriller')]",2003.0,2500000.0,6400000.0,tt0289635,2561820.0,9.0,4.0,Young Adam,2003.0,6.3,14837.0,David Mackenzie,3342361.0040860698,8349966.206115514
15172134,/m/03hkpbj,A Good Man in Africa,1994-01-01,2308390.0,94.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America'), ('/m/0hzlz', 'South Africa')]","[('/m/060__y', 'Film adaptation'), ('/m/07s9rl0', 'Drama'), ('/m/01z4y', 'Comedy'), ('/m/03mqtr', 'Political drama')]",1994.0,,,tt0109920,2308390.0,1.0,1.0,A Good Man in Africa,1994.0,5.0,2744.0,Bruce Beresford,3737764.5030303025,
326446,/m/01w63r,El Mariachi,1992-09-04,2040920.0,81.0,"[('/m/06nm1', 'Spanish Language')]","[('/m/0b90_r', 'Mexico'), ('/m/09c7w0', 'United States of America')]","[('/m/01jfsb', 'Thriller'), ('/m/03btsm8', 'Action/Adventure'), ('/m/0gw5w78', 'Gangster Film'), ('/m/0219x_', 'Indie'), ('/m/03q4nz', 'World cinema'), ('/m/0cq22f9', 'Action Thrillers'), ('/m/02kdv5l', 'Action')]",1992.0,2040920.0,220000.0,tt0104815,2040920.0,9.0,4.0,El Mariachi,1992.0,6.8,72275.0,Robert Rodriguez,3490928.3282575128,376302.957595914
15142854,/m/03hjw08,Like Water for Chocolate,1992-04-16,21665468.0,105.0,"[('/m/02h40lc', 'English Language'), ('/m/06nm1', 'Spanish Language')]","[('/m/0b90_r', 'Mexico')]","[('/m/068d7h', 'Romantic drama'), ('/m/02l7c8', 'Romance Film'), ('/m/0hj3n16', 'Erotic Drama'), ('/m/07s9rl0', 'Drama'), ('/m/03q4nz', 'World cinema')]",1992.0,21665468.0,2000000.0,tt0103994,21665468.0,4.0,16.0,Like Water for Chocolate,1992.0,7.1,19241.0,Alfonso Arau,37058089.48227105,3420935.9781446727
2066293,/m/06jq_7,Born Yesterday,1950-12-26,4150000.0,102.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/06cvj', 'Romantic comedy'), ('/m/02l7c8', 'Romance Film'), ('/m/06nbt', 'Satire'), ('/m/01z4y', 'Comedy')]",1950.0,,,tt0042276,4150000.0,12.0,26.0,Born Yesterday,1950.0,7.5,12708.0,George Cukor,41386277.354570635,
963021,/m/03tsys,Flirting,1991-01-01,,99.0,"[('/m/02h40lc', 'English Language')]","[('/m/0chghy', 'Australia'), ('/m/0ctw_b', 'New Zealand')]","[('/m/0219x_', 'Indie'), ('/m/03q4nz', 'World cinema'), ('/m/01t_vv', 'Comedy-drama'), ('/m/04xvlr', 'Period piece'), ('/m/01j1n2', 'Coming of age'), ('/m/07s9rl0', 'Drama'), ('/m/068d7h', 'Romantic drama'), ('/m/02l7c8', 'Romance Film'), ('/m/09glv8x', 'Film à clef')]",1991.0,2415396.0,,tt0101898,2415396.0,1.0,1.0,Flirting,1991.0,7.1,6501.0,John Duigan,4256591.9378669765,
12816598,/m/02x6366,Kickboxer 2,1991-01-01,1250712.0,88.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/03btsm8', 'Action/Adventure'), ('/m/04t2t', 'Martial Arts Film')]",1991.0,,,,1250712.0,1.0,1.0,,,0.0,0.0,Unknown,2204098.4649281036,
255198,/m/01ltq_,Notorious,1946-01-01,,101.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/01jfsb', 'Thriller'), ('/m/01g6gs', 'Black-and-white'), ('/m/07s9rl0', 'Drama'), ('/m/0c3351', 'Suspense'), ('/m/02qfv5d', 'Political thriller'), ('/m/02l7c8', 'Romance Film'), ('/m/02xh1', 'Film noir'), ('/m/0bkbm', 'Spy')]",1946.0,24464742.0,2000000.0,tt0038787,24464742.0,1.0,1.0,Notorious,1946.0,7.9,109173.0,Alfred Hitchcock,300856366.0453117,24595098.206660975
11217280,/m/03b_nfx,The Go-Getter,2008-01-01,11931.0,93.0,"[('/m/02h40lc', 'English Language'), ('/m/06nm1', 'Spanish Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/04228s', 'Road movie'), ('/m/01j1n2', 'Coming of age'), ('/m/07s9rl0', 'Drama'), ('/m/0219x_', 'Indie'), ('/m/01z4y', 'Comedy')]",2008.0,,,,11931.0,1.0,1.0,,,0.0,0.0,Unknown,13300.010475958245,
766887,/m/039rsv,Bring It On,2000-08-22,90449929.0,99.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/01z02hx', 'Sports'), ('/m/03p5xs', 'Comedy of manners'), ('/m/01z4y', 'Comedy'), ('/m/02b5_l', 'Teen')]",2000.0,90449929.0,28000000.0,tt0204946,90449929.0,8.0,22.0,Bring It On,2000.0,6.1,108300.0,Peyton Reed,126066383.1851984,39025555.555555545
11223,/m/02_kd,Four Weddings and a Funeral,1994-03-09,245700832.0,117.0,"[('/m/02h40lc', 'English Language')]","[('/m/07ssc', 'United Kingdom')]","[('/m/06cvj', 'Romantic comedy'), ('/m/02l7c8', 'Romance Film'), ('/m/01z4y', 'Comedy'), ('/m/0clz1b', 'Slice of life story')]",1994.0,254700832.0,6000000.0,tt0109831,245700832.0,3.0,9.0,Four Weddings and a Funeral,1994.0,7.1,169477.0,Mike Newell,397840853.6749041,9715250.463821894
10004330,/m/02pzjvb,Halls of Montezuma,1950-01-01,2650000.0,113.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/03btsm8', 'Action/Adventure'), ('/m/02kdv5l', 'Action'), ('/m/082gq', 'War film')]",1950.0,,,,2650000.0,1.0,1.0,,,0.0,0.0,Unknown,26427381.925207756,
7733814,/m/0kvg4w,The Great Gatsby,1974-03-27,26533200.0,144.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/02l7c8', 'Romance Film'), ('/m/07s9rl0', 'Drama')]",1974.0,26533200.0,6500000.0,tt0071577,26533200.0,3.0,27.0,The Great Gatsby,1974.0,6.4,27229.0,Jack Clayton,129149734.41811727,31638598.952171706
2949735,/m/08fm2t,Angels in the Outfield,1951-10-19,1400000.0,99.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/01z02hx', 'Sports'), ('/m/0hqxf', 'Family Film'), ('/m/01hmnh', 'Fantasy'), ('/m/01z4y', 'Comedy')]",1951.0,,,tt0043286,1400000.0,10.0,19.0,Angels in the Outfield,1951.0,7.1,3067.0,Clarence Brown,12944206.741573034,
2158983,/m/06r5q1,The Brady Bunch Movie,1995-02-17,54076136.0,88.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/0gf28', 'Parody'), ('/m/01z4y', 'Comedy'), ('/m/0hj3n0k', 'Domestic Comedy')]",1995.0,,,tt0112572,54076136.0,2.0,17.0,The Brady Bunch Movie,1995.0,6.2,24916.0,Betty Thomas,85171126.66941704,
23396344,/m/06wb73s,Blood: The Last Vampire,2009-04-02,5731143.0,86.0,"[('/m/02h40lc', 'English Language')]","[('/m/0f8l9c', 'France'), ('/m/03h64', 'Hong Kong'), ('/m/0d05w3', 'China')]","[('/m/01jfsb', 'Thriller'), ('/m/03npn', 'Horror'), ('/m/03q4nz', 'World cinema'), ('/m/0jdm8', 'Remake'), ('/m/03btsm8', 'Action/Adventure'), ('/m/02kdv5l', 'Action'), ('/m/0gw5qqq', 'Chinese Movies')]",2009.0,,,tt0806027,5731143.0,4.0,2.0,Blood: The Last Vampire,2009.0,5.2,15368.0,Chris Nahon,6411553.220150836,
846311,/m/03gln9,Armed and Dangerous,1986-08-15,15945534.0,88.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/03btsm8', 'Action/Adventure'), ('/m/02kdv5l', 'Action'), ('/m/0gw5w78', 'Gangster Film'), ('/m/01z4y', 'Comedy'), ('/m/09q17', 'Slapstick')]",1986.0,15945534.0,12000000.0,tt0090660,15945534.0,8.0,15.0,Armed and Dangerous,1986.0,5.7,12977.0,Mark L. Lester,34915615.62831597,26276159.051167034
2022395,/m/06fs5z,The Electric Horseman,1979-12-21,61801971.0,122.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/068d7h', 'Romantic drama'), ('/m/02l7c8', 'Romance Film'), ('/m/01t_vv', 'Comedy-drama'), ('/m/07s9rl0', 'Drama')]",1979.0,61801971.0,,tt0079100,61801971.0,12.0,21.0,The Electric Horseman,1979.0,6.4,10443.0,Sydney Pollack,204380516.07475713,
8977593,/m/027s0pb,American Flyers,1985-01-01,1420355.0,113.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/01z02hx', 'Sports'), ('/m/02h8pkk', 'Family Drama'), ('/m/07s9rl0', 'Drama')]",1985.0,1400000.0,,tt0088707,1420355.0,1.0,1.0,American Flyers,1985.0,6.5,6853.0,John Badham,3169154.439518128,
19099601,/m/04y8fm4,Anything Goes,1956-04-01,2100000.0,106.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/04t36', 'Musical'), ('/m/01z4y', 'Comedy')]",1956.0,,,tt0048954,2100000.0,4.0,1.0,Anything Goes,1956.0,6.0,1038.0,Robert Lewis,18541326.180257507,
3336243,/m/096gn1,Three O'Clock High,1987-10-09,3685862.0,101.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/01z4y', 'Comedy'), ('/m/02b5_l', 'Teen')]",1987.0,3685862.0,,tt0094138,3685862.0,10.0,9.0,Three O'Clock High,1987.0,7.1,13521.0,Phil Joanou,7785551.554185552,
284697,/m/01pvs1,The Rundown,2003-09-22,80916492.0,105.0,"[('/m/05zjd', 'Portuguese Language'), ('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/01jfsb', 'Thriller'), ('/m/0556j8', 'Buddy film'), ('/m/03k9fj', 'Adventure'), ('/m/0hj3n96', 'Jungle Film'), ('/m/0hj3l_y', 'Action Comedy'), ('/m/03btsm8', 'Action/Adventure'), ('/m/0hj3msd', 'Adventure Comedy'), ('/m/01z4y', 'Comedy'), ('/m/02kdv5l', 'Action')]",2003.0,80916492.0,85000000.0,tt0327850,80916492.0,9.0,22.0,The Rundown,2003.0,6.7,144885.0,Peter Berg,105570308.3933463,110897988.67497167
12967168,/m/02z1p69,The Trials of Henry Kissinger,2002-01-01,515678.0,80.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/0cshrf', 'Political cinema'), ('/m/03g3w', 'History'), ('/m/017fp', 'Biography'), ('/m/0jtdp', 'Documentary')]",2002.0,,,tt0326306,515678.0,1.0,1.0,The Trials of Henry Kissinger,2002.0,7.6,2099.0,Eugene Jarecki,688069.0240018531,
13114104,/m/02z72bt,The Uninvited,2009-01-30,41624046.0,87.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America'), ('/m/0d060g', 'Canada'), ('/m/0345h', 'Germany')]","[('/m/01jfsb', 'Thriller'), ('/m/03npn', 'Horror'), ('/m/0fdjb', 'Supernatural'), ('/m/09blyk', 'Psychological thriller'), ('/m/02n4kr', 'Mystery'), ('/m/07s9rl0', 'Drama'), ('/m/02wtdps', 'Crime Thriller')]",2009.0,41624046.0,,tt0815245,41624046.0,1.0,30.0,The Uninvited,2009.0,6.3,86364.0,Charles Guard,46565717.548315674,
24227403,/m/07kj54p,The Best Things in Life Are Free,1956-01-01,2700000.0,104.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/04t36', 'Musical'), ('/m/0hj3mws', 'Biopic [feature]')]",1956.0,,,,2700000.0,1.0,1.0,,,0.0,0.0,Unknown,23838847.94604537,
15114362,/m/03hhx7j,Unfaithfully Yours,1984-02-10,19928200.0,96.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/06cvj', 'Romantic comedy'), ('/m/02l7c8', 'Romance Film'), ('/m/01z4y', 'Comedy')]",1984.0,,,tt0088326,19928200.0,2.0,10.0,Unfaithfully Yours,1984.0,6.0,3225.0,Howard Zieff,46041175.85849511,
10051590,/m/02q07br,MacArthur,1977-07-01,16320000.0,130.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/03bxz7', 'Biographical film'), ('/m/017fp', 'Biography'), ('/m/07s9rl0', 'Drama'), ('/m/082gq', 'War film')]",1977.0,,9000000.0,tt0076342,16320000.0,7.0,1.0,MacArthur,1977.0,6.5,5253.0,Joseph Sargent,64626706.3385123,35639727.760208994
1210303,/m/04hk0w,Constantine,2005-02-08,230884728.0,121.0,"[('/m/07qv_', 'Tagalog language'), ('/m/01jb8r', 'Filipino language'), ('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America'), ('/m/0345h', 'Germany')]","[('/m/01hmnh', 'Fantasy'), ('/m/03npn', 'Horror'), ('/m/02kdv5l', 'Action'), ('/m/07s9rl0', 'Drama'), ('/m/02n4kr', 'Mystery')]",2005.0,230884728.0,100000000.0,tt0360486,230884728.0,2.0,8.0,Constantine,2005.0,7.0,383237.0,Francis Lawrence,283749892.35187024,122896778.32302111
5592074,/m/0dv51h,Aspen Extreme,1993-01-22,8041049.0,118.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/01z02hx', 'Sports'), ('/m/07s9rl0', 'Drama'), ('/m/02kdv5l', 'Action'), ('/m/0556j8', 'Buddy film'), ('/m/01lrrt', 'Melodrama')]",1993.0,8041049.0,,tt0106315,8041049.0,1.0,22.0,Aspen Extreme,1993.0,6.0,3271.0,Patrick Hasburgh,13359626.564876838,
8094606,/m/026r7dq,The Assault,1986-01-01,,144.0,"[('/m/02bv9', 'Dutch Language'), ('/m/04306rv', 'German Language'), ('/m/02h40lc', 'English Language')]","[('/m/059j2', 'Netherlands')]","[('/m/01jfsb', 'Thriller'), ('/m/03q4nz', 'World cinema'), ('/m/0cq22f9', 'Action Thrillers'), ('/m/07s9rl0', 'Drama'), ('/m/082gq', 'War film'), ('/m/02z8vz', 'The Netherlands in World War II')]",1986.0,203781.0,,tt0090576,203781.0,1.0,1.0,The Assault,1986.0,7.2,3458.0,Fons Rademakers,446215.16396715574,
898561,/m/03mz5b,Antwone Fisher,2002-09-12,23367586.0,120.0,"[('/m/03_9r', 'Japanese Language'), ('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/02l7c8', 'Romance Film'), ('/m/017fp', 'Biography'), ('/m/07s9rl0', 'Drama'), ('/m/0hj3mws', 'Biopic [feature]')]",2002.0,23367586.0,12500000.0,tt0168786,23367586.0,9.0,12.0,Antwone Fisher,2002.0,7.3,39007.0,Denzel Washington,31179364.045585357,16678746.814917766
2832604,/m/085l6_,The Desert Fox: The Story of Rommel,1951-01-01,2400000.0,91.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/017fp', 'Biography'), ('/m/01g6gs', 'Black-and-white'), ('/m/03btsm8', 'Action/Adventure'), ('/m/07s9rl0', 'Drama'), ('/m/082gq', 'War film'), ('/m/03bxz7', 'Biographical film'), ('/m/02kdv5l', 'Action')]",1951.0,,,tt0043461,2400000.0,1.0,1.0,The Desert Fox: The Story of Rommel,1951.0,6.9,6816.0,Henry Hathaway,22190068.699839488,
781946,/m/03bxwl,Breaking the Waves,1996-05-18,3803298.0,156.0,"[('/m/02h40lc', 'English Language')]","[('/m/0k6nt', 'Denmark'), ('/m/0d0vqn', 'Sweden'), ('/m/03rj0', 'Iceland'), ('/m/0345h', 'Germany'), ('/m/0f8l9c', 'France'), ('/m/05b4w', 'Norway'), ('/m/059j2', 'Netherlands')]","[('/m/01lrrt', 'Melodrama'), ('/m/0219x_', 'Indie'), ('/m/03q4nz', 'World cinema'), ('/m/0hj3n16', 'Erotic Drama'), ('/m/07s9rl0', 'Drama'), ('/m/068d7h', 'Romantic drama'), ('/m/02l7c8', 'Romance Film')]",1996.0,3803298.0,,tt0115751,3803298.0,5.0,18.0,Breaking the Waves,1996.0,7.8,72703.0,Lars von Trier,5819692.553197322,
3834305,/m/0b2f87,Love in the Afternoon,1957-06-30,2000000.0,125.0,"[('/m/064_8sq', 'French Language'), ('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/06cvj', 'Romantic comedy'), ('/m/01g6gs', 'Black-and-white'), ('/m/07s9rl0', 'Drama'), ('/m/01z4y', 'Comedy'), ('/m/068d7h', 'Romantic drama'), ('/m/02l7c8', 'Romance Film')]",1957.0,,,tt0050658,2000000.0,6.0,30.0,Love in the Afternoon,1957.0,7.1,17429.0,Billy Wilder,17087428.06288935,
6320542,/m/0g0x9c,Invincible,2006-08-25,58480828.0,105.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/01z02hx', 'Sports'), ('/m/04xvlr', 'Period piece'), ('/m/017fp', 'Biography'), ('/m/07s9rl0', 'Drama')]",2006.0,57806952.0,,tt0445990,58480828.0,8.0,25.0,Invincible,2006.0,7.0,76485.0,Ericson Core,69624990.282009,
9692927,/m/02ppb9v,That’s Right You’re Wrong,1939-01-01,1018000.0,94.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/04t36', 'Musical'), ('/m/01g6gs', 'Black-and-white')]",1939.0,,,,1018000.0,1.0,1.0,,,0.0,0.0,Unknown,17566971.527860995,
30456198,/m/0dlh7sg,Villain,2010-09-06,22383806.0,139.0,"[('/m/03_9r', 'Japanese Language')]","[('/m/03_3d', 'Japan')]","[('/m/068d7h', 'Romantic drama'), ('/m/07s9rl0', 'Drama'), ('/m/0gw5n2f', 'Japanese Movies')]",2010.0,,,tt1542840,22383806.0,9.0,6.0,Villain,2010.0,7.0,2029.0,Sang-il Lee,24637185.749849614,
1167483,/m/04cyvf,Stigmata,1999-09-10,89446268.0,103.0,"[('/m/0ycv', 'Aramaic language'), ('/m/02bjrlw', 'Italian Language'), ('/m/05zjd', 'Portuguese Language'), ('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/01jfsb', 'Thriller'), ('/m/01q03', 'Cult'), ('/m/03npn', 'Horror'), ('/m/09blyk', 'Psychological thriller'), ('/m/0fdjb', 'Supernatural')]",1999.0,50041732.0,29000000.0,tt0145531,89446268.0,9.0,10.0,Stigmata,1999.0,6.2,73602.0,Rupert Wainwright,128877354.65458399,41784228.32557906
35723320,/m/09vrthc,"Rock, Pretty Baby",1956-12-01,1430000.0,89.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/05p553', 'Comedy film')]",1956.0,,,,1430000.0,12.0,1.0,,,0.0,0.0,Unknown,12625760.208461067,
35784760,/m/09vrthv,The Toy Tiger,1956-06-29,1400000.0,88.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/05p553', 'Comedy film'), ('/m/02l7c8', 'Romance Film')]",1956.0,,,,1400000.0,6.0,29.0,,,0.0,0.0,Unknown,12360884.120171674,
781934,/m/03bxw5,Marvin's Room,1996-12-18,51803305.0,99.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/02h8pkk', 'Family Drama'), ('/m/07s9rl0', 'Drama'), ('/m/04gm78f', 'Medical fiction')]",1996.0,12803305.0,23000000.0,tt0116999,51803305.0,12.0,18.0,Marvin's Room,1996.0,6.7,30505.0,Jerry Zaks,79267863.92744128,35193910.31771331
2271177,/m/06_sc3,Resident Evil: Extinction,2007-09-20,147717833.0,88.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America'), ('/m/0f8l9c', 'France'), ('/m/0chghy', 'Australia'), ('/m/07ssc', 'United Kingdom'), ('/m/0345h', 'Germany')]","[('/m/01jfsb', 'Thriller'), ('/m/06n90', 'Science Fiction'), ('/m/03npn', 'Horror'), ('/m/0cq22z7', 'Sci-Fi Horror'), ('/m/0jb4p32', 'Zombie Film'), ('/m/02kdv5l', 'Action')]",2007.0,148412065.0,45000000.0,tt0432021,147717833.0,9.0,20.0,Resident Evil: Extinction,2007.0,6.2,208240.0,Russell Mulcahy,170989318.70494342,52089305.57302755
1430396,/m/050xxm,Corpse Bride,2005-09-07,117195061.0,77.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America'), ('/m/07ssc', 'United Kingdom')]","[('/m/06cvj', 'Romantic comedy'), ('/m/06qln', 'Stop motion'), ('/m/04xvh5', 'Costume drama'), ('/m/0hcr', 'Animation'), ('/m/04t36', 'Musical'), ('/m/01hmnh', 'Fantasy'), ('/m/01z4y', 'Comedy'), ('/m/0vgkd', 'Black comedy')]",2005.0,117195061.0,40000000.0,tt0121164,117195061.0,9.0,7.0,Corpse Bride,2005.0,7.4,307483.0,Tim Burton,144028954.32269937,49158711.32920845
7223973,/m/0kv0zn,Fried Green Tomatoes,1991-12-27,119418501.0,120.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/0hn10', 'LGBT'), ('/m/06w2n3t', 'Female buddy film'), ('/m/04xvlr', 'Period piece'), ('/m/07s9rl0', 'Drama'), ('/m/01z4y', 'Comedy'), ('/m/060__y', 'Film adaptation')]",1991.0,119418501.0,11000000.0,tt0101921,119418501.0,12.0,27.0,Fried Green Tomatoes,1991.0,7.7,85775.0,Jon Avnet,210448236.474996,19385024.78125191
1540319,/m/058z_m,The Pink Panther Strikes Again,1976-12-15,33833201.0,103.0,"[('/m/02h40lc', 'English Language')]","[('/m/07ssc', 'United Kingdom')]","[('/m/0lsxr', 'Crime Fiction'), ('/m/0gf28', 'Parody'), ('/m/0hj3m_x', 'Crime Comedy'), ('/m/01z4y', 'Comedy'), ('/m/09q17', 'Slapstick')]",1976.0,33833201.0,6000000.0,tt0075066,33833201.0,12.0,15.0,The Pink Panther Strikes Again,1976.0,7.1,32610.0,Blake Edwards,142689308.14948893,25304606.823839508
477099,/m/02f6g5,50 First Dates,2004-02-13,196482882.0,99.0,"[('/m/02hwyss', 'Turkish Language'), ('/m/0653m', 'Standard Mandarin'), ('/m/02h40lc', 'English Language'), ('/m/03pmt', 'Hawaiian language')]","[('/m/09c7w0', 'United States of America')]","[('/m/06cvj', 'Romantic comedy'), ('/m/02l7c8', 'Romance Film'), ('/m/01z4y', 'Comedy')]",2004.0,196482882.0,75000000.0,tt0343660,196482882.0,2.0,13.0,50 First Dates,2004.0,6.8,390133.0,Peter Segal,249663636.1457037,95299766.16959323
2249951,/m/06z5rr,Deadly Friend,1986-10-10,8988731.0,90.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/01jfsb', 'Thriller'), ('/m/0lsxr', 'Crime Fiction'), ('/m/06n90', 'Science Fiction'), ('/m/03npn', 'Horror'), ('/m/0cq22z7', 'Sci-Fi Horror'), ('/m/060__y', 'Film adaptation'), ('/m/01585b', 'Slasher')]",1986.0,8988731.0,,tt0090917,8988731.0,10.0,10.0,Deadly Friend,1986.0,5.6,8991.0,Wes Craven,19682443.785346307,
2113868,/m/06n163,Rock Around the Clock,1956-01-01,1100000.0,77.0,"[('/m/02h40lc', 'English Language')]","[('/m/09c7w0', 'United States of America')]","[('/m/04t36', 'Musical'), ('/m/01g6gs', 'Black-and-white')]",1956.0,,,tt0049682,1100000.0,1.0,1.0,Rock Around the Clock,1956.0,6.2,1342.0,Fred F. Sears,9712123.237277742,
